DISTRICT,AREA_CLUSTER_OF_AREAS,VENUE_NAME,VENUE_NUMBER,DATE,INDEX
PALMERSTON NORTH CITY,Ashhurst/ Palmerston North Central,TERRACE TAVERN,680,2011-03-01,5
PALMERSTON NORTH CITY,Ashhurst/ Palmerston North Central,THE BIRDCAGE BAR,985,2011-03-01,5
PALMERSTON NORTH CITY,Ashhurst/ Palmerston North Central,THE EMPIRE HOTEL,225,2011-03-01,5
PALMERSTON NORTH CITY,Ashhurst/ Palmerston North Central,THE EMPTY VESSEL,948,2011-03-01,5
PALMERSTON NORTH CITY,Ashhurst/ Palmerston North Central,THE GRAND BEER CAFE,224,2011-03-01,5
PALMERSTON NORTH CITY,Ashhurst/ Palmerston North Central,THE OFFICE,222,2011-03-01,5
PALMERSTON NORTH CITY,Ashhurst/ Palmerston North Central,THE ROYAL TAVERN,1765,2011-03-01,5
PALMERSTON NORTH CITY,Ashhurst/ Palmerston North Central,THE STUNNED MULLET,656,2011-03-01,5
PALMERSTON NORTH CITY,Ashhurst/ Palmerston North Central,TRAVEL LODGE PALMERSTON NORTH,1792,2011-03-01,5
PALMERSTON NORTH CITY,Ashhurst/ Palmerston North Central,WILLOW PARK TAVERN,223,2011-03-01,5
PALMERSTON NORTH CITY,Ashhurst/ Palmerston North Central,THE NEW RAILWAY HOTEL,1068,2011-03-01,5
PAPAKURA DISTRICT,Drury/ Papakura/ Takanini,BOODLES LICENSED CAFE,1995,2011-03-01,5
PAPAKURA DISTRICT,Drury/ Papakura/ Takanini,FORGE2,1390,2011-03-01,5
PAPAKURA DISTRICT,Drury/ Papakura/ Takanini,KOYOTE BAR,1991,2011-03-01,5
PAPAKURA DISTRICT,Drury/ Papakura/ Takanini,PAPAKURA BOWLING CLUB,663,2011-03-01,5
PAPAKURA DISTRICT,Drury/ Papakura/ Takanini,PAPAKURA CLUB,212,2011-03-01,5
PAPAKURA DISTRICT,Drury/ Papakura/ Takanini,PAPAKURA RSA CLUB INC,346,2011-03-01,5
PAPAKURA DISTRICT,Drury/ Papakura/ Takanini,PAPAKURA TAVERN,1838,2011-03-01,5
PAPAKURA DISTRICT,Drury/ Papakura/ Takanini,STAMPEDE BAR AND GRILL,1986,2011-03-01,5
PAPAKURA DISTRICT,Drury/ Papakura/ Takanini,THE COPPER LOUNGE,1811,2011-03-01,5
PAPAKURA DISTRICT,Drury/ Papakura/ Takanini,THE THOROUGHBRED TAVERN,1071,2011-03-01,5
PAPAKURA DISTRICT,Drury/ Papakura/ Takanini,WHITEHOUSE TAVERN,1177,2011-03-01,5
PAPAKURA DISTRICT,Drury/ Papakura/ Takanini,MURPHY'S LAW IRISH BAR,1000001,2011-03-01,5
PORIRUA CITY,Porirua/ Judgeford,AQUA BAR AND CAFE,906,2011-03-01,5
PORIRUA CITY,Porirua/ Judgeford,JUDGEFORD GOLF CLUB,21,2011-03-01,5
PORIRUA CITY,Porirua/ Judgeford,KELLY'S IRISH PUB & RESTAURANT,30,2011-03-01,5
PORIRUA CITY,Porirua/ Judgeford,PORIRUA CLUB,336,2011-03-01,5
PORIRUA CITY,Porirua/ Judgeford,PORIRUA RETURNED SERVICES ASSOCIATION INC,298,2011-03-01,5
PORIRUA CITY,Porirua/ Judgeford,STRIKE,1482,2011-03-01,5
PORIRUA CITY,Porirua/ Judgeford,THE CABBAGE TREE,965,2011-03-01,5
PORIRUA CITY,Porirua/ Judgeford,PORIRUA TAB,2000279,2011-03-01,5
PORIRUA CITY,Plimmerton/ Mana-Camborne/ Whitby,CROWS NEST,1920,2011-03-01,5
PORIRUA CITY,Plimmerton/ Mana-Camborne/ Whitby,SANDBAR PUB,35,2011-03-01,5
PORIRUA CITY,Plimmerton/ Mana-Camborne/ Whitby,THE PLIMMERTON BOWLING CLUB,288,2011-03-01,5
PORIRUA CITY,Cannon’s Creek/ Titihi Bay/  Waitangirua,HILL 16,913,2011-03-01,5
PORIRUA CITY,Cannon’s Creek/ Titihi Bay/  Waitangirua,THE MARINER,36,2011-03-01,5
PORIRUA CITY,Cannon’s Creek/ Titihi Bay/  Waitangirua,TITAHI BAY BOWLING CLUB,141,2011-03-01,5
PORIRUA CITY,Cannon’s Creek/ Titihi Bay/  Waitangirua,TITAHI BAY RSA,481,2011-03-01,5
QUEENSTOWN-LAKES DISTRICT,Queenstown,ALBERT TOWN TAVERN,1263,2011-03-01,5
QUEENSTOWN-LAKES DISTRICT,Queenstown,FRANKTON ARM TAVERN,1315,2011-03-01,5
QUEENSTOWN-LAKES DISTRICT,Queenstown,PUB ON WHARF,2000259,2011-03-01,5
QUEENSTOWN-LAKES DISTRICT,Queenstown,THE BUFFALO CLUB,1713,2011-03-01,5
QUEENSTOWN-LAKES DISTRICT,Queenstown,WAKATIPU TAVERN,1711,2011-03-01,5
QUEENSTOWN-LAKES DISTRICT,Arrowtown/ Frankton/Hawea Flat,LAKE HAWEA HOTEL,1597,2011-03-01,5
QUEENSTOWN-LAKES DISTRICT,Arrowtown/ Frankton/Hawea Flat,NEW ORLEANS HOTEL,1866,2011-03-01,5
QUEENSTOWN-LAKES DISTRICT,Arrowtown/ Frankton/Hawea Flat,THE FRANKTON ALE HOUSE,2000206,2011-03-01,5
QUEENSTOWN-LAKES DISTRICT,Wanaka,WANAKA BULLOCK BAR,1928,2011-03-01,5
QUEENSTOWN-LAKES DISTRICT,Wanaka,WANAKA DISTRICTS CLUB,1985,2011-03-01,5
QUEENSTOWN-LAKES DISTRICT,Wanaka,WANAKA HQ,1708,2011-03-01,5
RANGITIKEI DISTRICT,Hunterville/ Taihape,ARGYLE HOTEL,1463,2011-03-01,5
RANGITIKEI DISTRICT,Hunterville/ Taihape,GRETNA HOTEL,1633,2011-03-01,5
RANGITIKEI DISTRICT,Hunterville/ Taihape,STATION HOTEL,1127,2011-03-01,5
RANGITIKEI DISTRICT,Bulls,BULLS RETURNED SERVICES ASSOCIATION,660,2011-03-01,5
RANGITIKEI DISTRICT,Bulls,CRITERION HOTEL (BULLS),973,2011-03-01,5
RANGITIKEI DISTRICT,Bulls,RANGITIKEI HOTEL,1513,2011-03-01,5
RANGITIKEI DISTRICT,Marton,CAPTAIN COOK'S BAR & CAFE,1584,2011-03-01,5
RANGITIKEI DISTRICT,Marton,CLUB HOTEL,1877,2011-03-01,5
RANGITIKEI DISTRICT,Marton,MARTON HOTEL,1631,2011-03-01,5
RODNEY DISTRICT,Orewa,CREOLE'S BAR & BRASSERIE,583,2011-03-01,5
RODNEY DISTRICT,Orewa,MULDOON'S IRISH BAR,1372,2011-03-01,5
RODNEY DISTRICT,Orewa,OREWA SURF LIFESAVING CLUB,705,2011-03-01,5
RODNEY DISTRICT,Orewa,SUWAN THAI RESTAURANT AND TAVERN,1200,2011-03-01,5
RODNEY DISTRICT,Orewa,THE SPORTS BAR - OREWA,1960,2011-03-01,5
RODNEY DISTRICT,Huapai/ Kumeu/ Riverhead,HUAPAI GOLF CLUB,933,2011-03-01,5
RODNEY DISTRICT,Huapai/ Kumeu/ Riverhead,HUAPAI TAVERN,1433,2011-03-01,5
RODNEY DISTRICT,Huapai/ Kumeu/ Riverhead,KUMEU TAVERN,1977,2011-03-01,5
RODNEY DISTRICT,Snell’s Beach/ Wellsford,JT'S BAR & GRILL,1461,2011-03-01,5
RODNEY DISTRICT,Snell’s Beach/ Wellsford,SALTY DOG,1636,2011-03-01,5
RODNEY DISTRICT,Snell’s Beach/ Wellsford,WELLSFORD INN,1073,2011-03-01,5
RODNEY DISTRICT,Helensville/ Kaukapakapa/ Parakai,KAIPARA MEMORIAL RSA,1968,2011-03-01,5
RODNEY DISTRICT,Helensville/ Kaukapakapa/ Parakai,KAIPARA TAVERN,1566,2011-03-01,5
RODNEY DISTRICT,Helensville/ Kaukapakapa/ Parakai,KAUKAPAKAPA VILLAGE HOTEL,651,2011-03-01,5
RODNEY DISTRICT,Helensville/ Kaukapakapa/ Parakai,PARAKAI TAVERN,861,2011-03-01,5
RODNEY DISTRICT,Warkworth,THE BRIDGE HOUSE,1803,2011-03-01,5
RODNEY DISTRICT,Warkworth,WARKWORTH & DISTRICTS RSA,318,2011-03-01,5
RODNEY DISTRICT,Warkworth,WARKWORTH INN,1586,2011-03-01,5
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,COUTTA'S,382,2011-03-01,5
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,RIPPLE CAFE ON THE MARINA 1998,1525,2011-03-01,5
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,SILVERDALE & DISTRICTS RSA,1142,2011-03-01,5
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,THE CROWS NEST,1187,2011-03-01,5
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,THE WADE HOTEL,1624,2011-03-01,5
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,WHANGAPARAOA TEN PIN 2004,1922,2011-03-01,5
RODNEY DISTRICT,Gulf Harbour/ Red Beach/ Silverdale/ Stanmore Bay/ Whangaparoa,STABLES SPORTSBAR,1893,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,AFTER DARK,647,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,CLUB BAR,645,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,COLONIAL TAVERN,644,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,HENNESSY'S IRISH BAR,1945,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,KASPERS SPORTS BAR,1514,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,KIWI SPIRIT,1253,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,LOCKER ROOM SPORTS BAR,1802,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,MALFROY TAVERN,1524,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,MO'S BAR,1103,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,POCKETS 8 BALL CLUB ROTORUA,1271,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,ROTORUA CITIZENS CLUB,340,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,ROTORUA CLUB,838,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,ROTORUA RETURNED SERVICES ASSOCIATION INCORPORATED,532,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,RUCK N MAUL,643,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,THE FENTONS BAR,368,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,THE SIDEPOCKET BAR,374,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,VALENTINES ROTORUA,1102,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,VC'S TURF BAR,1898,2011-03-01,5
ROTORUA DISTRICT,Rotorua Central,WEST END TAVERN,1322,2011-03-01,5
ROTORUA DISTRICT,Fenton Park/ Mangakakahi/ Pukehangi,JAY'S PLACE,1301,2011-03-01,5
ROTORUA DISTRICT,Fenton Park/ Mangakakahi/ Pukehangi,KINGSGATE HOTEL,1921,2011-03-01,5
ROTORUA DISTRICT,Fenton Park/ Mangakakahi/ Pukehangi,MITCHELL DOWNS TAVERN,1923,2011-03-01,5
ROTORUA DISTRICT,Ngongotaha/ Selwyn Heights,KALAH BAR,1777,2011-03-01,5
ROTORUA DISTRICT,Ngongotaha/ Selwyn Heights,MAC'S BAR,1091,2011-03-01,5
ROTORUA DISTRICT,Ngongotaha/ Selwyn Heights,NGONGOTAHA BOWLING CLUB,685,2011-03-01,5
ROTORUA DISTRICT,Ngongotaha/ Selwyn Heights,VILLAGE SPORTS BAR/CAFE,1490,2011-03-01,5
ROTORUA DISTRICT,Hillcrest/ Reporoa/ Tihiotonga,ROTORUA COMMERCIAL TRAVELLERS ASSOCIATION INCORPORATED,264,2011-03-01,5
ROTORUA DISTRICT,Hillcrest/ Reporoa/ Tihiotonga,WESTBROOK TAVERN,1031,2011-03-01,5
ROTORUA DISTRICT,Hillcrest/ Reporoa/ Tihiotonga,WOOLSHED TAVERN,1408,2011-03-01,5
RUAPEHU DISTRICT,Taumarunui Central,NAZZ BAR,1664,2011-03-01,5
RUAPEHU DISTRICT,Taumarunui Central,TAUMARUNUI COSMOPOLITAN CLUB,136,2011-03-01,5
RUAPEHU DISTRICT,Taumarunui Central,TAUMARUNUI HOTEL,632,2011-03-01,5
RUAPEHU DISTRICT,Taumarunui Central,TAUMARUNUI RSA CLUB,261,2011-03-01,5
RUAPEHU DISTRICT,Ohakune/ Raetihi/ Waioru,OASIS HOTEL (WAIOURU),1608,2011-03-01,5
RUAPEHU DISTRICT,Ohakune/ Raetihi/ Waioru,OHAKUNE CLUB,365,2011-03-01,5
RUAPEHU DISTRICT,Ohakune/ Raetihi/ Waioru,RAETIHI COSMOPOLITAN CLUB INC,657,2011-03-01,5
SELWYN DISTRICT,Colgate/ Sheffield/ Springfield,COALGATE TAVERN,1644,2011-03-01,5
SELWYN DISTRICT,Colgate/ Sheffield/ Springfield,SHEFFIELD HOTEL,1503,2011-03-01,5
SELWYN DISTRICT,Colgate/ Sheffield/ Springfield,SPRINGFIELD HOTEL,1281,2011-03-01,5
SELWYN DISTRICT,Darfield/ Prebbleton,DARFIELD HOTEL,1726,2011-03-01,5
SELWYN DISTRICT,Darfield/ Prebbleton,PREBBLETON HOTEL,1203,2011-03-01,5
SELWYN DISTRICT,Darfield/ Prebbleton,THE BRIDGE CAFE AND BAR,1307,2011-03-01,5
SELWYN DISTRICT,Dunsandel/ Rolleston,DUNSANDEL TAVERN,1745,2011-03-01,5
SELWYN DISTRICT,Dunsandel/ Rolleston,ROLLY INN,1489,2011-03-01,5
SELWYN DISTRICT,Dunsandel/ Rolleston,THE ROCK PUB AND CAFE,821,2011-03-01,5
SELWYN DISTRICT,Leeston/ Lincoln/ Southbridge/ Springston,LEESTON HOTEL,1224,2011-03-01,5
SELWYN DISTRICT,Leeston/ Lincoln/ Southbridge/ Springston,SOUTHBRIDGE HOTEL,1550,2011-03-01,5
SELWYN DISTRICT,Leeston/ Lincoln/ Southbridge/ Springston,SPRINGSTON HOTEL,279,2011-03-01,5
SELWYN DISTRICT,Leeston/ Lincoln/ Southbridge/ Springston,THE FAMOUS GROUSE HOTEL,1942,2011-03-01,5
SOUTH TARANAKI DISTRICT,Patea/ Waverley,ALBION HOTEL,1143,2011-03-01,5
SOUTH TARANAKI DISTRICT,Patea/ Waverley,CLARENDON HOTEL,1649,2011-03-01,5
SOUTH TARANAKI DISTRICT,Patea/ Waverley,WAVERLEY HOTEL,1238,2011-03-01,5
SOUTH TARANAKI DISTRICT,Hawera,BARRIE'S RESTAURANT AND SPORTS BAR,1937,2011-03-01,5
SOUTH TARANAKI DISTRICT,Hawera,RAILWAY TAVERN,1439,2011-03-01,5
SOUTH TARANAKI DISTRICT,Hawera,SOUTH TARANAKI CLUB,325,2011-03-01,5
SOUTH TARANAKI DISTRICT,Hawera,SOUTH TARANAKI RSA CLUB,350,2011-03-01,5
SOUTH TARANAKI DISTRICT,Hawera,THE LOCAL SPORTS BAR & TAB,1760,2011-03-01,5
SOUTH TARANAKI DISTRICT,Hawera,WHITE HART HOTEL (HAWERA),1008,2011-03-01,5
SOUTH TARANAKI DISTRICT,Eltham/ Normanby,CENTRAL TAVERN,1302,2011-03-01,5
SOUTH TARANAKI DISTRICT,Eltham/ Normanby,CORONATION HOTEL,1360,2011-03-01,5
SOUTH TARANAKI DISTRICT,Eltham/ Normanby,NORMANBY HOTEL,1547,2011-03-01,5
SOUTH TARANAKI DISTRICT,Manaia/ Opunake,CLUB HOTEL,1466,2011-03-01,5
SOUTH TARANAKI DISTRICT,Manaia/ Opunake,OPUNAKE SURF INN,1194,2011-03-01,5
SOUTH TARANAKI DISTRICT,Manaia/ Opunake,WAIMATE HOTEL MANAIA,1283,2011-03-01,5
SOUTH WAIKATO DISTRICT,Tokoroa,FOOTIES SPORTS BAR,1515,2011-03-01,5
SOUTH WAIKATO DISTRICT,Tokoroa,POCKETS 8 BALL CLUB,16,2011-03-01,5
SOUTH WAIKATO DISTRICT,Tokoroa,POCKETS 8 BALL CLUB 2,1598,2011-03-01,5
SOUTH WAIKATO DISTRICT,Tokoroa,SPIRIT'D TOKOROA,1147,2011-03-01,5
SOUTH WAIKATO DISTRICT,Tokoroa,THE OLDE ESTABLISHMENT INCORPORATED,653,2011-03-01,5
SOUTH WAIKATO DISTRICT,Tokoroa,THE TREES TAVERN,1703,2011-03-01,5
SOUTH WAIKATO DISTRICT,Tokoroa,TOKOROA CLUB,284,2011-03-01,5
SOUTH WAIKATO DISTRICT,Tokoroa,TOKOROA COSMOPOLITAN CLUB,199,2011-03-01,5
SOUTH WAIKATO DISTRICT,Putaruru/ Tirau,HOG AND HOUNDS SPORTS BAR,1972,2011-03-01,5
SOUTH WAIKATO DISTRICT,Putaruru/ Tirau,OXFORD ROYAL HOTEL,1661,2011-03-01,5
SOUTH WAIKATO DISTRICT,Putaruru/ Tirau,PUTARURU DISTRICT SERVICES MEMORIAL CLUB INCORPORATED,184,2011-03-01,5
SOUTH WAIKATO DISTRICT,Putaruru/ Tirau,PUTARURU HOTEL,1557,2011-03-01,5
SOUTH WAIKATO DISTRICT,Putaruru/ Tirau,THE CROWN & ANCHOR,2000158,2011-03-01,5
SOUTH WAIRARAPA DISTRICT,Featherston/ Martinborough,EMPIRE HOTEL 2,1833,2011-03-01,5
SOUTH WAIRARAPA DISTRICT,Featherston/ Martinborough,FEATHERSTON RSA MEMORIAL CLUB,669,2011-03-01,5
SOUTH WAIRARAPA DISTRICT,Featherston/ Martinborough,PUKEMANU TAVERN,1821,2011-03-01,5
SOUTH WAIRARAPA DISTRICT,Featherston/ Martinborough,ROYAL HOTEL,2000142,2011-03-01,5
SOUTH WAIRARAPA DISTRICT,Greytown,GREYTOWN HOTEL,1444,2011-03-01,5
SOUTH WAIRARAPA DISTRICT,Greytown,SOUTH WAIRARAPA WORKINGMENS CLUB,1158,2011-03-01,5
SOUTH WAIRARAPA DISTRICT,Greytown,THE GREEN MAN,2000198,2011-03-01,5
SOUTHLAND DISTRICT,Riverton,APARIMA TAVERN,1500,2011-03-01,5
SOUTHLAND DISTRICT,Riverton,CARRIERS ARMS,777,2011-03-01,5
SOUTHLAND DISTRICT,Riverton,RIVERTON LODGE HOTEL,1259,2011-03-01,5
SOUTHLAND DISTRICT,Riverton,RIVERTON RSA MEMORIAL CLUB,549,2011-03-01,5
SOUTHLAND DISTRICT,Winton,CENTRAL SOUTHLAND LODGE,1856,2011-03-01,5
SOUTHLAND DISTRICT,Winton,COMMERCIAL HOTEL,1331,2011-03-01,5
SOUTHLAND DISTRICT,Winton,WINTON HOTEL,1573,2011-03-01,5
SOUTHLAND DISTRICT,Edendale/ Tokanui/ Waituna/ Woodlands/ Wyndham,GORGE ROAD COUNTRY CLUB,1732,2011-03-01,5
SOUTHLAND DISTRICT,Edendale/ Tokanui/ Waituna/ Woodlands/ Wyndham,PIONEER TAVERN,862,2011-03-01,5
SOUTHLAND DISTRICT,Edendale/ Tokanui/ Waituna/ Woodlands/ Wyndham,THREE RIVERS HOTEL,872,2011-03-01,5
SOUTHLAND DISTRICT,Edendale/ Tokanui/ Waituna/ Woodlands/ Wyndham,TOKANUI TAVERN,873,2011-03-01,5
SOUTHLAND DISTRICT,Edendale/ Tokanui/ Waituna/ Woodlands/ Wyndham,WOODLANDS TAVERN,1079,2011-03-01,5
SOUTHLAND DISTRICT,Lumsden/ Manapouri/ Riversdale/ Tutapere,LUMSDEN HOTEL,1587,2011-03-01,5
SOUTHLAND DISTRICT,Lumsden/ Manapouri/ Riversdale/ Tutapere,MANAPOURI LAKEVIEW MOTOR INN,1252,2011-03-01,5
SOUTHLAND DISTRICT,Lumsden/ Manapouri/ Riversdale/ Tutapere,RIVERSDALE HOTEL,1237,2011-03-01,5
SOUTHLAND DISTRICT,Lumsden/ Manapouri/ Riversdale/ Tutapere,WAIAU HOTEL (TUATAPERE),1464,2011-03-01,5
SOUTHLAND DISTRICT,Lumsden/ Manapouri/ Riversdale/ Tutapere,WAIAU TOWN & COUNTRY CLUB,521,2011-03-01,5
SOUTHLAND DISTRICT,Nightcaps/ Otautau,OTAUTAU HOTEL,1304,2011-03-01,5
SOUTHLAND DISTRICT,Nightcaps/ Otautau,RAILWAY HOTEL,1964,2011-03-01,5
SOUTHLAND DISTRICT,Nightcaps/ Otautau,RAILWAY HOTEL OTAUTAU,718,2011-03-01,5
SOUTHLAND DISTRICT,Te Anau,RANCH CAFE AND BAR,1251,2011-03-01,5
SOUTHLAND DISTRICT,Te Anau,TE ANAU CLUB,723,2011-03-01,5
SOUTHLAND DISTRICT,Te Anau,THE MOOSE BAR,1722,2011-03-01,5
STRATFORD DISTRICT,Stratford,DEJAVU RESTAURANT & BAR,967,2011-03-01,5
STRATFORD DISTRICT,Stratford,EMPIRE HOTEL,1454,2011-03-01,5
STRATFORD DISTRICT,Stratford,STRATFORD AND DISTRICTS RSA CLUB,114,2011-03-01,5
STRATFORD DISTRICT,Stratford,STRATFORD CLUB,157,2011-03-01,5
STRATFORD DISTRICT,Stratford,THE NEW COMMERCIAL HOTEL,1060,2011-03-01,5
TARARUA DISTRICT,Ekatahuna/ Ormandville/ Pongaroa/ Woodville,COMMERCIAL HOTEL (EKETAHUNA),1494,2011-03-01,5
TARARUA DISTRICT,Ekatahuna/ Ormandville/ Pongaroa/ Woodville,MASONIC HOTEL,2000193,2011-03-01,5
TARARUA DISTRICT,Ekatahuna/ Ormandville/ Pongaroa/ Woodville,NEW CENTRAL MOTOR INN & HOTEL,1648,2011-03-01,5
TARARUA DISTRICT,Ekatahuna/ Ormandville/ Pongaroa/ Woodville,PONGAROA HOTEL,1472,2011-03-01,5
TARARUA DISTRICT,Ekatahuna/ Ormandville/ Pongaroa/ Woodville,SETTLER'S ARMS TAVERN,1687,2011-03-01,5
TARARUA DISTRICT,Pahiatua,CLUB HOTEL,1363,2011-03-01,5
TARARUA DISTRICT,Pahiatua,DUDLEY ARMS TAVERN,1656,2011-03-01,5
TARARUA DISTRICT,Pahiatua,POST OFFICE HOTEL PAHIATUA,600,2011-03-01,5
TARARUA DISTRICT,Pahiatua,TARARUA CLUB,356,2011-03-01,5
TARARUA DISTRICT,Dannevirke,DANNEVIRKE SERVICES AND CITIZENS,272,2011-03-01,5
TARARUA DISTRICT,Dannevirke,MANGATERA HOTEL,1568,2011-03-01,5
TARARUA DISTRICT,Dannevirke,MERRYLEES HOTEL,1889,2011-03-01,5
TARARUA DISTRICT,Dannevirke,PUNTERZ TAB SPORTS BAR,799,2011-03-01,5
TASMAN DISTRICT,Brightwater/ Mapua/ Tapawera/ Wakefield,BRIGHTWATER MOTOR INN,1591,2011-03-01,5
TASMAN DISTRICT,Brightwater/ Mapua/ Tapawera/ Wakefield,MAPUA TAVERN,1104,2011-03-01,5
TASMAN DISTRICT,Brightwater/ Mapua/ Tapawera/ Wakefield,TAPAWERA HOTEL,988,2011-03-01,5
TASMAN DISTRICT,Brightwater/ Mapua/ Tapawera/ Wakefield,WAKEFIELD HOTEL,1647,2011-03-01,5
TASMAN DISTRICT,Richmond,CLUB WAIMEA,215,2011-03-01,5
TASMAN DISTRICT,Richmond,EL TAVERNA,959,2011-03-01,5
TASMAN DISTRICT,Richmond,ROBBIES BAR AND BISTRO (RICHMOND),2000069,2011-03-01,5
TASMAN DISTRICT,Richmond,THE STABLES,1407,2011-03-01,5
TASMAN DISTRICT,Richmond,STAR AND GARTER TAVERN,1593,2011-03-01,5
TASMAN DISTRICT,Collingwood/ Riwaka/ Takaka,COLLINGWOOD TAVERN,1428,2011-03-01,5
TASMAN DISTRICT,Collingwood/ Riwaka/ Takaka,JUNCTION HOTEL (TAKAKA),1470,2011-03-01,5
TASMAN DISTRICT,Collingwood/ Riwaka/ Takaka,RIWAKA HOTEL,641,2011-03-01,5
TASMAN DISTRICT,Collingwood/ Riwaka/ Takaka,TELEGRAPH HOTEL,1516,2011-03-01,5
TASMAN DISTRICT,Motueka,MOTUEKA HOTEL,1786,2011-03-01,5
TASMAN DISTRICT,Motueka,MOTUEKA MEMORIAL RSA INCORPORATED,1216,2011-03-01,5
TASMAN DISTRICT,Motueka,POST OFFICE HOTEL,1793,2011-03-01,5
TASMAN DISTRICT,Motueka,THE DODGY REF SPORTS BAR,592,2011-03-01,5
TAUPO DISTRICT,Taupo,FINN MACCUHALS,1909,2011-03-01,5
TAUPO DISTRICT,Taupo,JCS SPORTS BAR,1218,2011-03-01,5
TAUPO DISTRICT,Taupo,KAZBAR,1807,2011-03-01,5
TAUPO DISTRICT,Taupo,LUCKY LIZARD,1285,2011-03-01,5
TAUPO DISTRICT,Taupo,PITCH,1971,2011-03-01,5
TAUPO DISTRICT,Taupo,PUB 'N' GRUB,1604,2011-03-01,5
TAUPO DISTRICT,Taupo,SPA HOTEL,922,2011-03-01,5
TAUPO DISTRICT,Taupo,TAUPO COSMOPOLITAN CLUB,348,2011-03-01,5
TAUPO DISTRICT,Taupo,TAUPO DARTS ASSOCIATION,135,2011-03-01,5
TAUPO DISTRICT,Taupo,TAUPO RSA,1963,2011-03-01,5
TAUPO DISTRICT,Taupo,THE CLUBHOUSE,1356,2011-03-01,5
TAUPO DISTRICT,Taupo,THE SHED,2000271,2011-03-01,5
TAUPO DISTRICT,Mangakino/ Turangi,FOUR FISH,243,2011-03-01,5
TAUPO DISTRICT,Mangakino/ Turangi,MANGAKINO HOTEL,1936,2011-03-01,5
TAUPO DISTRICT,Mangakino/ Turangi,TOKAANU-TURANGI & DISTRICTS MEMORIAL RSA,208,2011-03-01,5
TAUPO DISTRICT,Mangakino/ Turangi,TONGARIRO CHARTERED CLUB,1697,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,AJ'S BAR MATUA,1630,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,AJ'S MAUNGATAPU,1267,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,AJ'S OHAUITI,1327,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,AZURAT SPORTS BAR,1250,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,BOWLS TAURANGA SOUTH,353,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,BURETA PARK MOTOR INN,1981,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,COBB & CO (TAURANGA),2000079,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,COLOSSEUM,1589,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,CRUZAZ BAR CAFE,631,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,DEVONPORT CAFE & SPORTS BAR,1197,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,FLANNAGAN'S IRISH PUB,1462,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,JUDEA TAVERN,1919,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,MARBLE BAR,2000235,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,MARTY'S POOL BAR,674,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,MCSWIGGANS IRISH PUB,1677,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,RENNERS BAR,1455,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,ROSSCO'S CAFE AND BAR,1640,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,SETTLERS TAVERN,1567,2011-03-01,5
TAURANGA DISTRICT,Tauranga Central,TAB CAMERON ROAD,2000238,2011-03-01,5
